language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts
TypeScript,False,,,955620917,R_kgDOOPWeNQ,context7,upstash/context7,https://github.com/upstash/context7,Context7 Platform -- Up-to-date code documentation for LLMs and AI code editors,TypeScript,54001,54001,2558,135,False,False,True,False,2025-03-26T23:40:39Z,2026-04-28T19:08:24Z,2026-04-28T13:39:13Z,master,upstash,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,58,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/cli/src/__tests__;packages/cli/src/__tests__/auth-commands.test.ts;packages/cli/src/__tests__/auth-utils.test.ts;packages/cli/src/__tests__/remove.test.ts;packages/cli/src/__tests__/setup.test.ts;packages/cli/src/__tests__/update-check.test.ts;packages/cli/src/__tests__/upgrade-command.test.ts;packages/mcp/test;packages/mcp/test/certificate.test.ts;packages/mcp/tsconfig.test.json,.github/workflows/canary-release.yml;.github/workflows/changeset-check.yml;.github/workflows/ecr-deploy.yml;.github/workflows/mcp-registry.yml;.github/workflows/release.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/documentation.yml;.github/ISSUE_TEMPLATE/feature_request.yml;SECURITY.md,False,345,data\raw\repo_metadata\upstash_context7_quality_screen_snapshot.json,,,,,
TypeScript,False,,,137078487,MDEwOlJlcG9zaXRvcnkxMzcwNzg0ODc=,core,vuejs/core,https://github.com/vuejs/core,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",TypeScript,53558,53558,9101,985,False,False,True,False,2018-06-12T13:49:36Z,2026-04-28T14:41:12Z,2026-04-28T08:19:46Z,main,vuejs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,59,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages-private/dts-test/tsconfig.test.json;packages/compiler-core/__tests__;packages/compiler-core/__tests__/__snapshots__;packages/compiler-core/__tests__/__snapshots__/codegen.spec.ts.snap;packages/compiler-core/__tests__/__snapshots__/compile.spec.ts.snap;packages/compiler-core/__tests__/__snapshots__/parse.spec.ts.snap;packages/compiler-core/__tests__/__snapshots__/scopeId.spec.ts.snap;packages/compiler-core/__tests__/codegen.spec.ts;packages/compiler-core/__tests__/compile.spec.ts;packages/compiler-core/__tests__/parse.spec.ts,.github/workflows/autofix.yml;.github/workflows/ci.yml;.github/workflows/close-cant-reproduce-issues.yml;.github/workflows/ecosystem-ci-trigger.yml;.github/workflows/lock-closed-issues.yml;.github/workflows/release.yml;.github/workflows/size-data.yml;.github/workflows/size-report.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/contributing.md;SECURITY.md,False,803,data\raw\repo_metadata\vuejs_core_quality_screen_snapshot.json,,,,,
TypeScript,False,,,1130564872,R_kgDOQ2MNCA,worldmonitor,koala73/worldmonitor,https://github.com/koala73/worldmonitor,"Real-time global intelligence dashboard. AI-powered news aggregation, geopolitical monitoring, and infrastructure tracking in a unified situational awareness interface",TypeScript,52939,52939,8488,131,False,False,True,False,2026-01-08T17:26:06Z,2026-04-28T18:50:36Z,2026-04-28T15:50:11Z,main,koala73,User,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,60,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,api/_cors.test.mjs;api/loaders-xml-wms-regression.test.mjs;api/og-story.test.mjs;api/youtube/embed.test.mjs;consumer-prices-core/src/adapters/search.test.ts;consumer-prices-core/src/adapters/validator.test.ts;consumer-prices-core/tests;consumer-prices-core/tests/unit;consumer-prices-core/tests/unit/matcher.test.ts;consumer-prices-core/tests/unit/pinning.test.ts,.github/workflows/build-desktop.yml;.github/workflows/contributor-trust.yml;.github/workflows/convex-deploy.yml;.github/workflows/deploy-gate.yml;.github/workflows/docker-publish.yml;.github/workflows/lint-code.yml;.github/workflows/lint.yml;.github/workflows/pro-bundle-freshness.yml;.github/workflows/proto-check.yml;.github/workflows/test-linux-app.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/new_data_source.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,3554,data\raw\repo_metadata\koala73_worldmonitor_quality_screen_snapshot.json,,,,,
TypeScript,False,,,12256376,MDEwOlJlcG9zaXRvcnkxMjI1NjM3Ng==,ionic-framework,ionic-team/ionic-framework,https://github.com/ionic-team/ionic-framework,"A powerful cross-platform UI toolkit for building native-quality iOS, Android, and Progressive Web Apps with HTML, CSS, and JavaScript.",TypeScript,52482,52482,13387,631,False,False,True,False,2013-08-20T23:06:02Z,2026-04-28T16:20:21Z,2026-04-28T19:08:46Z,main,ionic-team,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,61,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,core/src/components/accordion/test;core/src/components/accordion/test/a11y;core/src/components/accordion/test/a11y/accordion.e2e.ts;core/src/components/accordion/test/a11y/index.html;core/src/components/accordion/test/a11y/screen-readers.md;core/src/components/accordion/test/accordion.spec.ts;core/src/components/accordion/test/basic;core/src/components/accordion/test/basic/accordion.e2e.ts;core/src/components/accordion/test/basic/accordion.e2e.ts-snapshots;core/src/components/accordion/test/basic/accordion.e2e.ts-snapshots/accordion-basic-ios-ltr-Mobile-Chrome-linux.png,.github/workflows/actions;.github/workflows/actions/build-angular-server;.github/workflows/actions/build-angular-server/action.yml;.github/workflows/actions/build-angular;.github/workflows/actions/build-angular/action.yml;.github/workflows/actions/build-core-stencil-prerelease;.github/workflows/actions/build-core-stencil-prerelease/action.yml;.github/workflows/actions/build-core;.github/workflows/actions/build-core/action.yml;.github/workflows/actions/build-react-router,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;docs/CONTRIBUTING.md,False,10765,data\raw\repo_metadata\ionic_team_ionic_framework_quality_screen_snapshot.json,,,,,
TypeScript,False,,,621803253,R_kgDOJQ_29Q,Flowise,FlowiseAI/Flowise,https://github.com/FlowiseAI/Flowise,"Build AI Agents, Visually",TypeScript,52363,52363,24236,825,False,False,True,False,2023-03-31T12:23:09Z,2026-04-28T18:05:26Z,2026-04-28T15:23:27Z,main,FlowiseAI,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,62,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/agentflow/src/Agentflow.test.tsx;packages/agentflow/src/atoms/ArrayInput.test.tsx;packages/agentflow/src/atoms/CodeInput.test.tsx;packages/agentflow/src/atoms/ConditionBuilder.test.tsx;packages/agentflow/src/atoms/CredentialTypeSelector.test.tsx;packages/agentflow/src/atoms/Dropdown.test.tsx;packages/agentflow/src/atoms/ExpandTextDialog.test.tsx;packages/agentflow/src/atoms/JsonInput.test.tsx;packages/agentflow/src/atoms/MessagesInput.test.tsx;packages/agentflow/src/atoms/NodeInputHandler.test.tsx,.github/workflows/docker-image-dockerhub.yml;.github/workflows/docker-image-ecr.yml;.github/workflows/main.yml;.github/workflows/proprietary-path-guard.yml;.github/workflows/publish-agentflow.yml;.github/workflows/test_docker_build.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,3025,data\raw\repo_metadata\flowiseai_flowise_quality_screen_snapshot.json,,,,,
TypeScript,False,,,6093316,MDEwOlJlcG9zaXRvcnk2MDkzMzE2,DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,The repository for high quality TypeScript type definitions.,TypeScript,51209,51209,30505,690,False,False,True,False,2012-10-05T16:39:45Z,2026-04-28T17:22:36Z,2026-04-27T17:08:41Z,master,DefinitelyTyped,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,63,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,types/ace/test;types/ace/test/anchor.ts;types/ace/test/background_tokenizer.ts;types/ace/test/default.ts;types/ace/test/document.ts;types/ace/test/edit_session.ts;types/ace/test/editor1.ts;types/ace/test/editor_highlight_active_line.ts;types/ace/test/editor_highlight_selected_word.ts;types/ace/test/editor_navigation.ts,.github/workflows/CI.yml;.github/workflows/UpdateCodeowners.yml;.github/workflows/format-and-commit.yml;.github/workflows/ghostbuster.yml;.github/workflows/lint-md.yml;.github/workflows/pnpm-cache.yml;.github/workflows/support-window.yml;azure-pipelines.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/infrastructure_issue.md;.github/PULL_REQUEST_TEMPLATE.md;SECURITY.md,False,74434,data\raw\repo_metadata\definitelytyped_definitelytyped_quality_screen_snapshot.json,,,,,
TypeScript,False,,,202367615,MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lx-music-desktop,lyswhut/lx-music-desktop,https://github.com/lyswhut/lx-music-desktop,一个基于 Electron 的音乐软件,TypeScript,50532,50532,6766,1141,False,False,True,False,2019-08-14T14:31:08Z,2026-04-28T17:27:28Z,2026-04-10T04:16:57Z,master,lyswhut,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,64,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/beta-pack.yml;.github/workflows/build-test.yml;.github/workflows/publish-version-info.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/feature.yml,False,1004,data\raw\repo_metadata\lyswhut_lx_music_desktop_quality_screen_snapshot.json,,,,,
TypeScript,False,,,31629751,MDEwOlJlcG9zaXRvcnkzMTYyOTc1MQ==,cypress,cypress-io/cypress,https://github.com/cypress-io/cypress,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,49624,49624,3399,1205,False,False,True,False,2015-03-04T00:46:28Z,2026-04-28T19:06:49Z,2026-04-28T19:07:29Z,develop,cypress-io,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,65,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cli/bin/cypress;cli/test;cli/test/fixture;cli/test/fixture/bad_example.zip;cli/test/fixture/cafile.pem;cli/test/fixture/example.zip;cli/test/lib;cli/test/lib/__snapshots__;cli/test/lib/__snapshots__/build.spec.ts.snap;cli/test/lib/__snapshots__/cli.spec.ts.snap,.circleci/.gitignore;.circleci/README.md;.circleci/cache-version.txt;.circleci/config.yml;.circleci/scripts;.circleci/scripts/generate-pipeline-parameters.sh;.circleci/src;.circleci/src/pipeline;.circleci/src/pipeline/@pipeline.yml;.circleci/src/pipeline/commands,.github/ISSUE_TEMPLATE/1-bug-report.yml;.github/ISSUE_TEMPLATE/2-feature.yml;.github/ISSUE_TEMPLATE/3-install-issue.yml;.github/ISSUE_TEMPLATE/4-memory-issue.yml;.github/ISSUE_TEMPLATE/5-cy-prompt-issue.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,8690,data\raw\repo_metadata\cypress_io_cypress_quality_screen_snapshot.json,,,,,
TypeScript,False,,,207645083,MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,query,TanStack/query,https://github.com/TanStack/query,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query.",TypeScript,49251,49251,3801,154,False,False,True,False,2019-09-10T19:23:58Z,2026-04-28T18:59:29Z,2026-04-28T18:58:19Z,main,TanStack,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,66,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/angular-query-experimental/src/__tests__;packages/angular-query-experimental/src/__tests__/infinite-query-options.test-d.ts;packages/angular-query-experimental/src/__tests__/infinite-query-options.test.ts;packages/angular-query-experimental/src/__tests__/inject-devtools-panel.test.ts;packages/angular-query-experimental/src/__tests__/inject-infinite-query.test-d.ts;packages/angular-query-experimental/src/__tests__/inject-infinite-query.test.ts;packages/angular-query-experimental/src/__tests__/inject-is-fetching.test.ts;packages/angular-query-experimental/src/__tests__/inject-is-mutating.test.ts;packages/angular-query-experimental/src/__tests__/inject-is-restoring.test.ts;packages/angular-query-experimental/src/__tests__/inject-mutation-state.test-d.ts,.github/workflows/autofix.yml;.github/workflows/detect-agent.yml;.github/workflows/labeler.yml;.github/workflows/pr.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/pull_request_template.md;CONTRIBUTING.md,False,2663,data\raw\repo_metadata\tanstack_query_quality_screen_snapshot.json,,,,,
TypeScript,False,,,65750241,MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo,expo/expo,https://github.com/expo/expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",TypeScript,49079,49079,11977,879,False,False,True,False,2016-08-15T17:14:25Z,2026-04-28T19:04:09Z,2026-04-28T18:45:13Z,main,expo,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,67,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/bare-expo/e2e;apps/bare-expo/e2e/README.md;apps/bare-expo/e2e/TestSuite-test.native.js;apps/bare-expo/e2e/_nested-flows;apps/bare-expo/e2e/_nested-flows/compare-images-http.js;apps/bare-expo/e2e/_nested-flows/confirm-app-open.yaml;apps/bare-expo/e2e/_nested-flows/screenshot-comparison.yaml;apps/bare-expo/e2e/_nested-flows/viewshot-comparison.yaml;apps/bare-expo/e2e/expo-image;apps/bare-expo/e2e/expo-image/comparison-with-core-image.base.android.png,.github/workflows/android-instrumentation-tests.yml;.github/workflows/android-unit-tests.yml;.github/workflows/bare-diffs.yml;.github/workflows/check-issues-nightly.yml;.github/workflows/cli.yml;.github/workflows/code-review.yml;.github/workflows/codemention.yaml;.github/workflows/commentator.yml;.github/workflows/create-expo-app.yml;.github/workflows/create-expo-module.yml,.github/ISSUE_TEMPLATE/0-bug_report.yml;.github/ISSUE_TEMPLATE/1-bug_report_cli.yml;.github/ISSUE_TEMPLATE/2-bug_report_router.yml;.github/ISSUE_TEMPLATE/3-documentation.yml;.github/ISSUE_TEMPLATE/4-feature_request.yml;.github/ISSUE_TEMPLATE/5-questions.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE;CONTRIBUTING.md;SECURITY.md,False,29630,data\raw\repo_metadata\expo_expo_quality_screen_snapshot.json,,,,,
TypeScript,False,,,1006414368,R_kgDOO_yqIA,OpenCut,OpenCut-app/OpenCut,https://github.com/OpenCut-app/OpenCut,The open-source CapCut alternative,TypeScript,48540,48540,5157,296,False,False,True,False,2025-06-22T08:02:17Z,2026-04-28T18:53:40Z,2026-04-26T19:31:16Z,main,OpenCut-app,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,68,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/web/src/animation/__tests__;apps/web/src/animation/__tests__/animated-params.test.ts;apps/web/src/animation/__tests__/binding-values.test.ts;apps/web/src/fps/__tests__;apps/web/src/fps/__tests__/fps.test.ts;apps/web/src/masks/__tests__;apps/web/src/masks/__tests__/snap.test.ts;apps/web/src/retime/__tests__;apps/web/src/retime/__tests__/resolve.test.ts;apps/web/src/retime/__tests__/split.test.ts,.github/workflows/bun-ci.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/SECURITY.md;.github/SUPPORT.md;.github/pull_request_template.md,False,1316,data\raw\repo_metadata\opencut_app_opencut_quality_screen_snapshot.json,,,,,
TypeScript,False,,,568098118,R_kgDOIdx9Rg,plane,makeplane/plane,https://github.com/makeplane/plane,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage.",TypeScript,48493,48493,4113,772,False,False,True,False,2022-11-19T12:55:01Z,2026-04-28T18:35:42Z,2026-04-27T12:32:03Z,preview,makeplane,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,69,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/api/plane/db/models/integration;apps/api/plane/db/models/integration/__init__.py;apps/api/plane/db/models/integration/base.py;apps/api/plane/db/models/integration/github.py;apps/api/plane/db/models/integration/slack.py;apps/api/plane/tests;apps/api/plane/tests/README.md;apps/api/plane/tests/TESTING_GUIDE.md;apps/api/plane/tests/__init__.py;apps/api/plane/tests/apps.py,.github/workflows/build-branch.yml;.github/workflows/check-version.yml;.github/workflows/codeql.yml;.github/workflows/copyright-check.yml;.github/workflows/feature-deployment.yml;.github/workflows/pull-request-build-lint-api.yml;.github/workflows/pull-request-build-lint-web-apps.yml,.github/ISSUE_TEMPLATE/--bug-report.yaml;.github/ISSUE_TEMPLATE/--feature-request.yaml;.github/ISSUE_TEMPLATE/config.yaml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,6096,data\raw\repo_metadata\makeplane_plane_quality_screen_snapshot.json,,,,,
TypeScript,False,,,281975310,MDEwOlJlcG9zaXRvcnkyODE5NzUzMTA=,type-challenges,type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,Collection of TypeScript type challenges with online judge,TypeScript,48016,48016,5249,33167,False,False,True,False,2020-07-23T14:33:11Z,2026-04-28T18:13:34Z,2026-04-23T16:39:41Z,main,type-challenges,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,70,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,utils/index.d.test.ts,.github/workflows/index-update.yaml;.github/workflows/issue-pr.yaml;.github/workflows/labeling.yaml;.github/workflows/toggle-pr-with-issue.yaml,.github/ISSUE_TEMPLATE/0-answer.md;.github/ISSUE_TEMPLATE/0-bug.md;.github/ISSUE_TEMPLATE/0-discussion.md;.github/ISSUE_TEMPLATE/0-help.md;.github/ISSUE_TEMPLATE/0-new.md;.github/ISSUE_TEMPLATE/1-answer.ja.md;.github/ISSUE_TEMPLATE/1-answer.ko.md;.github/ISSUE_TEMPLATE/1-answer.zh-CN.md;.github/ISSUE_TEMPLATE/1-new.ja.md;.github/ISSUE_TEMPLATE/1-new.zh-CN.md,False,1292,data\raw\repo_metadata\type_challenges_type_challenges_quality_screen_snapshot.json,,,,,
TypeScript,False,,,5239185,MDEwOlJlcG9zaXRvcnk1MjM5MTg1,quill,slab/quill,https://github.com/slab/quill,Quill is a modern WYSIWYG editor built for compatibility and extensibility,TypeScript,47087,47087,3631,645,False,False,True,False,2012-07-30T23:23:18Z,2026-04-28T16:04:14Z,2025-07-25T06:09:23Z,main,slab,Organization,BSD-3-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,71,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/quill/test;packages/quill/test/e2e;packages/quill/test/e2e/__dev_server__;packages/quill/test/e2e/__dev_server__/index.html;packages/quill/test/e2e/__dev_server__/webpack.config.cjs;packages/quill/test/e2e/fixtures;packages/quill/test/e2e/fixtures/Clipboard.ts;packages/quill/test/e2e/fixtures/Composition.ts;packages/quill/test/e2e/fixtures/index.ts;packages/quill/test/e2e/fixtures/utils,.github/workflows/_test.yml;.github/workflows/changelog.yml;.github/workflows/label.yml;.github/workflows/main.yml;.github/workflows/pull-request.yml;.github/workflows/release.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md,False,448,data\raw\repo_metadata\slab_quill_quality_screen_snapshot.json,,,,,
TypeScript,False,,,7741856,MDEwOlJlcG9zaXRvcnk3NzQxODU2,pixijs,pixijs/pixijs,https://github.com/pixijs/pixijs,"The HTML5 Creation Engine: Create beautiful digital content with the fastest, most flexible 2D WebGL renderer.",TypeScript,47052,47052,5008,323,False,False,True,False,2013-01-21T22:40:50Z,2026-04-28T16:54:54Z,2026-04-24T07:34:07Z,dev,pixijs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,72,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.github/actions/unit;.github/actions/unit/action.yml;src/accessibility/__tests__;src/accessibility/__tests__/AccessibilitySystem.test.ts;src/accessibility/__tests__/accessibleTarget.test.ts;src/app/__tests__;src/app/__tests__/Application.test.ts;src/assets/__tests__;src/assets/__tests__/Assets.test.ts;src/assets/__tests__/bundle.test.ts,.github/workflows/issue-close.yaml;.github/workflows/issue-labelled.yaml;.github/workflows/publish-branch.yaml;.github/workflows/publish-switch.yml;.github/workflows/pull-name.yml;.github/workflows/pull-unit.yml;.github/workflows/pull-visuals.yml;.github/workflows/push.yml;.github/workflows/release.yml;.github/workflows/stack-blitz-publish.yaml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/PULL_REQUEST_TEMPLATE.md,False,3552,data\raw\repo_metadata\pixijs_pixijs_quality_screen_snapshot.json,,,,,
TypeScript,False,,,365739812,MDEwOlJlcG9zaXRvcnkzNjU3Mzk4MTI=,tldraw,tldraw/tldraw,https://github.com/tldraw/tldraw,very good whiteboard infinite canvas SDK,TypeScript,46653,46653,3176,332,False,False,True,False,2021-05-09T11:48:37Z,2026-04-28T19:05:28Z,2026-04-28T17:08:18Z,main,tldraw,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,73,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/analytics/src/state/state.test.ts;apps/bemo-worker/src/worker.test.ts;apps/docs/utils/parse-markdown.test.tsx;apps/dotcom/client/e2e;apps/dotcom/client/e2e/consts.ts;apps/dotcom/client/e2e/fixtures;apps/dotcom/client/e2e/fixtures/Database.ts;apps/dotcom/client/e2e/fixtures/DeleteFileDialog.ts;apps/dotcom/client/e2e/fixtures/Editor.ts;apps/dotcom/client/e2e/fixtures/ErrorPages.ts,.github/workflows/add-framer-rewrites.yml;.github/workflows/bump-versions.yml;.github/workflows/checks.yml;.github/workflows/claude.yml;.github/workflows/close-stale-issues.yml;.github/workflows/dependabot-dedupe.yml;.github/workflows/deploy-analytics.yml;.github/workflows/deploy-bemo.yml;.github/workflows/deploy-dotcom.yml;.github/workflows/deploy-mcp-app.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/example_request.yml;.github/ISSUE_TEMPLATE/feature_request.yml;.github/ISSUE_TEMPLATE/task.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,4692,data\raw\repo_metadata\tldraw_tldraw_quality_screen_snapshot.json,,,,,
TypeScript,False,,,361044034,MDEwOlJlcG9zaXRvcnkzNjEwNDQwMzQ=,slidev,slidevjs/slidev,https://github.com/slidevjs/slidev,Presentation Slides for Developers,TypeScript,46091,46091,2036,183,False,False,True,False,2021-04-24T01:25:23Z,2026-04-28T18:55:24Z,2026-04-28T04:31:30Z,main,slidevjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,74,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cypress;cypress/e2e;cypress/e2e/examples;cypress/e2e/examples/basic.spec.ts;cypress/e2e/examples/presenter-resizer.spec.ts;cypress/e2e/examples/smoke.spec.ts;cypress/fixtures;cypress/fixtures/basic;cypress/fixtures/basic/components;cypress/fixtures/basic/components/DecorateWithLi.vue,.github/workflows/autofix.yml;.github/workflows/cr.yml;.github/workflows/release.yml;.github/workflows/smoke.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,817,data\raw\repo_metadata\slidevjs_slidev_quality_screen_snapshot.json,,,,,
TypeScript,False,,,192925833,MDEwOlJlcG9zaXRvcnkxOTI5MjU4MzM=,prisma,prisma/prisma,https://github.com/prisma/prisma,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite, MongoDB and CockroachDB",TypeScript,45852,45852,2180,2578,False,False,True,False,2019-06-20T13:33:47Z,2026-04-28T17:18:37Z,2026-04-28T15:05:54Z,main,prisma,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,75,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,helpers/test;helpers/test/presets;helpers/test/presets/default.js;helpers/test/presets/withSnapshotSerializer.js;packages/adapter-d1/src/d1.test.ts;packages/adapter-libsql/src/errors.test.ts;packages/adapter-libsql/src/libsql.test.ts;packages/adapter-mariadb/src/conversion.test.ts;packages/adapter-mariadb/src/credentials.test.ts;packages/adapter-mariadb/src/errors.test.ts,.github/workflows/auto-close-github-discussions.yml;.github/workflows/benchmark.yml;.github/workflows/build-engine-branch.yml;.github/workflows/bundle-size.yml;.github/workflows/ci-aux-files.yml;.github/workflows/codeql-analysis.yml;.github/workflows/daily-buildpulse.yml;.github/workflows/daily-test.yml;.github/workflows/label-stale-issues.yml;.github/workflows/lint-workflow-files.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,6437,data\raw\repo_metadata\prisma_prisma_quality_screen_snapshot.json,,,,,
TypeScript,False,,,1175538883,R_kgDORhFMww,pretext,chenglou/pretext,https://github.com/chenglou/pretext,"Fast, accurate & comprehensive text measurement & layout",TypeScript,45618,45618,2520,79,False,False,True,False,2026-03-07T21:06:28Z,2026-04-28T18:08:53Z,2026-04-22T17:16:19Z,main,chenglou,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,76,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/layout.test.ts,.github/workflows/pages.yml,SECURITY.md,False,144,data\raw\repo_metadata\chenglou_pretext_quality_screen_snapshot.json,,,,,
