language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index
TypeScript,False,,,644461337,R_kgDOJmmzGQ,ai,vercel/ai,https://github.com/vercel/ai,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents ",TypeScript,23869,23869,4288,1567,False,False,True,False,2023-05-23T15:04:08Z,2026-04-28T18:59:18Z,2026-04-28T19:07:55Z,main,vercel,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,250
TypeScript,False,,,1141782198,R_kgDORA42tg,voicebox,jamiepine/voicebox,https://github.com/jamiepine/voicebox,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,23863,23863,2835,298,False,False,True,False,2026-01-25T12:27:03Z,2026-04-28T19:01:12Z,2026-04-26T20:29:17Z,main,jamiepine,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,251
TypeScript,False,,,881506708,R_kgDONIq5lA,Roo-Code,RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code,Roo Code gives you a whole dev team of AI agents in your code editor.,TypeScript,23730,23730,3148,926,False,False,True,False,2024-10-31T17:56:50Z,2026-04-28T18:44:14Z,2026-04-28T12:10:26Z,main,RooCodeInc,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,252
TypeScript,False,,,24349832,MDEwOlJlcG9zaXRvcnkyNDM0OTgzMg==,yup,jquense/yup,https://github.com/jquense/yup,Dead simple Object schema validation,TypeScript,23687,23687,937,239,False,False,True,False,2014-09-22T23:54:22Z,2026-04-27T03:35:01Z,2026-04-17T22:45:02Z,master,jquense,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,253
TypeScript,True,boilerplate; starter; template,description; full_name; name; topics,18840003,MDEwOlJlcG9zaXRvcnkxODg0MDAwMw==,react-starter-kit,kriasoft/react-starter-kit,https://github.com/kriasoft/react-starter-kit,"Modern React starter kit with Bun, TypeScript, Tailwind CSS, tRPC, Stripe, and Cloudflare Workers. Production-ready monorepo for building fast web apps.",TypeScript,23565,23565,4220,9,False,False,True,False,2014-04-16T13:08:18Z,2026-04-28T16:03:27Z,2026-03-02T04:22:41Z,main,kriasoft,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,255
TypeScript,False,,,1112365301,R_kgDOQk1Y9Q,qmd,tobi/qmd,https://github.com/tobi/qmd,"mini cli search engine for your docs, knowledge bases, meeting notes, whatever. Tracking current sota approaches while being all local",TypeScript,23546,23546,1479,336,False,False,True,False,2025-12-08T14:22:57Z,2026-04-28T18:36:43Z,2026-04-22T01:47:38Z,main,tobi,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,256
TypeScript,False,,,8686855,MDEwOlJlcG9zaXRvcnk4Njg2ODU1,intro.js,usablica/intro.js,https://github.com/usablica/intro.js,"Lightweight, user-friendly onboarding tour library",TypeScript,23534,23534,2566,74,False,False,True,False,2013-03-10T15:12:45Z,2026-04-28T18:35:41Z,2026-01-04T18:23:52Z,master,usablica,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,257
TypeScript,False,,,38934449,MDEwOlJlcG9zaXRvcnkzODkzNDQ0OQ==,react-redux,reduxjs/react-redux,https://github.com/reduxjs/react-redux,Official React bindings for Redux,TypeScript,23487,23487,3336,37,False,False,True,False,2015-07-11T17:32:01Z,2026-04-28T18:24:07Z,2026-04-15T11:09:47Z,master,reduxjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,258
TypeScript,False,,,529708137,R_kgDOH5K0aQ,dub,dubinc/dub,https://github.com/dubinc/dub,"The modern link attribution platform. Loved by world-class marketing teams like Framer, Perplexity, Superhuman, Twilio, Buffer and more.",TypeScript,23458,23458,2964,118,False,False,True,False,2022-08-27T22:15:11Z,2026-04-28T18:44:37Z,2026-04-28T18:56:46Z,main,dubinc,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,259
TypeScript,False,,,839037098,R_kgDOMgKwqg,mastra,mastra-ai/mastra,https://github.com/mastra-ai/mastra,"From the team behind Gatsby, Mastra is a framework for building AI-powered applications and agents with a modern TypeScript stack.",TypeScript,23388,23388,1974,394,False,False,True,False,2024-08-06T20:44:31Z,2026-04-28T19:07:22Z,2026-04-28T19:07:16Z,main,mastra-ai,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,260
TypeScript,False,,,318341089,MDEwOlJlcG9zaXRvcnkzMTgzNDEwODk=,lexical,facebook/lexical,https://github.com/facebook/lexical,"Lexical is an extensible text editor framework that provides excellent reliability, accessibility and performance.",TypeScript,23333,23333,2136,517,False,False,True,False,2020-12-03T22:53:26Z,2026-04-28T17:55:08Z,2026-04-28T18:30:22Z,main,facebook,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,261
TypeScript,False,,,192175095,MDEwOlJlcG9zaXRvcnkxOTIxNzUwOTU=,github1s,conwnet/github1s,https://github.com/conwnet/github1s,One second to read GitHub code with VS Code.,TypeScript,23301,23301,908,65,False,False,True,False,2019-06-16T09:55:25Z,2026-04-28T09:38:05Z,2026-04-15T11:12:39Z,master,conwnet,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,262
TypeScript,False,,,836976013,R_kgDOMeM9jQ,clash-party,mihomo-party-org/clash-party,https://github.com/mihomo-party-org/clash-party,:electron: Another Mihomo GUI. ,TypeScript,23173,23173,1844,251,False,False,True,False,2024-08-02T00:38:23Z,2026-04-28T17:33:05Z,2026-04-28T11:07:38Z,smart_core,mihomo-party-org,Organization,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,263
TypeScript,False,,,75425073,MDEwOlJlcG9zaXRvcnk3NTQyNTA3Mw==,rxdb,pubkey/rxdb,https://github.com/pubkey/rxdb,"A fast, local first, reactive Database for JavaScript Applications https://rxdb.info/",TypeScript,23164,23164,1164,17,False,False,True,False,2016-12-02T19:34:42Z,2026-04-28T19:04:46Z,2026-04-28T18:45:01Z,master,pubkey,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,264
TypeScript,False,,,708775091,R_kgDOKj8Msw,dockge,louislam/dockge,https://github.com/louislam/dockge,"A fancy, easy-to-use and reactive self-hosted docker compose.yaml stack-oriented manager",TypeScript,23023,23023,739,141,False,False,True,False,2023-10-23T11:18:20Z,2026-04-28T16:56:54Z,2026-04-25T02:28:26Z,master,louislam,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,265
TypeScript,False,,,66670819,MDEwOlJlcG9zaXRvcnk2NjY3MDgxOQ==,crawlee,apify/crawlee,https://github.com/apify/crawlee,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation.",TypeScript,23008,23008,1328,178,False,False,True,False,2016-08-26T18:35:03Z,2026-04-28T18:52:51Z,2026-04-28T14:55:59Z,master,apify,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,266
TypeScript,False,,,876286167,R_kgDONDsQ1w,open-notebook,lfnovo/open-notebook,https://github.com/lfnovo/open-notebook,An Open Source implementation of Notebook LM with more flexibility and features,TypeScript,22811,22811,2645,136,False,False,True,False,2024-10-21T17:58:46Z,2026-04-28T18:17:20Z,2026-04-21T23:04:13Z,main,lfnovo,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,267
TypeScript,False,,,1033778670,R_kgDOPZ417g,AionUi,iOfficeAI/AionUi,https://github.com/iOfficeAI/AionUi,"Free, local, open-source 24/7 Cowork app and OpenClaw for Gemini CLI, Claude Code, Codex, OpenCode, Qwen Code, Goose CLI, Auggie, and more | 🌟 Star if you like it!",TypeScript,22752,22752,1930,401,False,False,True,False,2025-08-07T10:29:51Z,2026-04-28T19:01:41Z,2026-04-28T15:19:42Z,main,iOfficeAI,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,268
TypeScript,False,,,57602001,MDEwOlJlcG9zaXRvcnk1NzYwMjAwMQ==,wechaty,wechaty/wechaty,https://github.com/wechaty/wechaty,Conversational RPA SDK for Chatbot Makers. Join our Discord: https://discord.gg/7q8NBZbQzt,TypeScript,22719,22719,2810,199,False,False,True,False,2016-05-01T14:36:45Z,2026-04-28T14:56:46Z,2025-12-21T19:49:52Z,main,wechaty,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,269
TypeScript,False,,,198484780,MDEwOlJlcG9zaXRvcnkxOTg0ODQ3ODA=,beekeeper-studio,beekeeper-studio/beekeeper-studio,https://github.com/beekeeper-studio/beekeeper-studio,"Modern and easy to use SQL client for MySQL, Postgres, SQLite, SQL Server, and more. Linux, MacOS, and Windows.",TypeScript,22659,22659,1510,1061,False,False,True,False,2019-07-23T18:12:33Z,2026-04-28T18:36:49Z,2026-04-28T17:59:36Z,master,beekeeper-studio,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,270
TypeScript,False,,,15480067,MDEwOlJlcG9zaXRvcnkxNTQ4MDA2Nw==,react-bootstrap,react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,Bootstrap components built with React,TypeScript,22632,22632,3592,205,False,False,True,False,2013-12-27T19:06:07Z,2026-04-28T18:33:14Z,2026-04-26T22:24:12Z,master,react-bootstrap,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,271
TypeScript,False,,,1801829,MDEwOlJlcG9zaXRvcnkxODAxODI5,ember.js,emberjs/ember.js,https://github.com/emberjs/ember.js,Ember.js - A JavaScript framework for creating ambitious web applications,TypeScript,22565,22565,4191,388,False,False,True,False,2011-05-25T23:39:40Z,2026-04-28T16:56:36Z,2026-04-28T15:39:03Z,main,emberjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,272
TypeScript,False,,,13753636,MDEwOlJlcG9zaXRvcnkxMzc1MzYzNg==,generator-jhipster,jhipster/generator-jhipster,https://github.com/jhipster/generator-jhipster,"JHipster is a development platform to quickly generate, develop, & deploy modern web applications & microservice architectures.",TypeScript,22403,22403,4174,132,False,False,True,False,2013-10-21T20:07:22Z,2026-04-28T14:05:04Z,2026-04-28T17:11:20Z,main,jhipster,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,273
TypeScript,False,,,1133707766,R_kgDOQ5MB9g,multica,multica-ai/multica,https://github.com/multica-ai/multica,"The open-source managed agents platform. Turn coding agents into real teammates — assign tasks, track progress, compound skills.",TypeScript,22382,22382,2736,360,False,False,True,False,2026-01-13T17:59:46Z,2026-04-28T19:07:02Z,2026-04-28T11:54:18Z,main,multica-ai,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,274
TypeScript,False,,,776908852,R_kgDOLk6wNA,stagehand,browserbase/stagehand,https://github.com/browserbase/stagehand,The SDK For Browser Agents,TypeScript,22375,22375,1490,207,False,False,True,False,2024-03-24T19:19:44Z,2026-04-28T19:00:03Z,2026-04-28T17:49:39Z,main,browserbase,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,275
TypeScript,False,,,270722949,MDEwOlJlcG9zaXRvcnkyNzA3MjI5NDk=,lucide,lucide-icons/lucide,https://github.com/lucide-icons/lucide,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,TypeScript,22334,22334,1332,528,False,False,True,False,2020-06-08T15:36:21Z,2026-04-28T18:39:04Z,2026-04-28T18:38:59Z,main,lucide-icons,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,276
TypeScript,False,,,24635156,MDEwOlJlcG9zaXRvcnkyNDYzNTE1Ng==,sweetalert,t4t5/sweetalert,https://github.com/t4t5/sweetalert,"A beautiful replacement for JavaScript's ""alert""",TypeScript,22306,22306,2769,200,False,False,True,False,2014-09-30T11:12:48Z,2026-04-27T18:11:04Z,2023-04-15T22:54:03Z,master,t4t5,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,277
TypeScript,False,,,764287615,R_kgDOLY4afw,supermemory,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",TypeScript,22277,22277,2043,12,False,False,True,False,2024-02-27T20:10:04Z,2026-04-28T17:47:59Z,2026-04-28T07:32:22Z,main,supermemoryai,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,278
TypeScript,False,,,773544702,R_kgDOLhta_g,openui,wandb/openui,https://github.com/wandb/openui,"OpenUI let's you describe UI using your imagination, then see it rendered live.",TypeScript,22265,22265,2057,84,False,False,True,False,2024-03-17T23:46:16Z,2026-04-28T18:50:33Z,2026-02-11T13:38:56Z,main,wandb,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,279
TypeScript,False,,,718379614,R_kgDOKtGaXg,gpt-crawler,BuilderIO/gpt-crawler,https://github.com/BuilderIO/gpt-crawler,Crawl a site to generate knowledge files to create your own custom GPT from a URL,TypeScript,22245,22245,2381,110,False,False,True,False,2023-11-14T00:31:11Z,2026-04-28T17:57:11Z,2025-07-07T15:35:16Z,main,BuilderIO,Organization,ISC,data\raw\candidate_repos\typescript_candidates_raw.json,280
TypeScript,False,,,306829688,MDEwOlJlcG9zaXRvcnkzMDY4Mjk2ODg=,nocobase,nocobase/nocobase,https://github.com/nocobase/nocobase,NocoBase is the most extensible AI-powered no-code/low-code platform for building business applications and enterprise solutions.,TypeScript,22224,22224,2560,322,False,False,True,False,2020-10-24T07:27:48Z,2026-04-28T18:11:42Z,2026-04-28T15:57:28Z,main,nocobase,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,281
TypeScript,False,,,28538501,MDEwOlJlcG9zaXRvcnkyODUzODUwMQ==,react-grid-layout,react-grid-layout/react-grid-layout,https://github.com/react-grid-layout/react-grid-layout,"A draggable and resizable grid layout with responsive breakpoints, for React.",TypeScript,22223,22223,2705,88,False,False,True,False,2014-12-27T14:28:40Z,2026-04-28T16:52:55Z,2026-04-15T18:49:47Z,master,react-grid-layout,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,282
TypeScript,False,,,227978903,MDEwOlJlcG9zaXRvcnkyMjc5Nzg5MDM=,vueuse,vueuse/vueuse,https://github.com/vueuse/vueuse,Collection of essential Vue Composition Utilities for Vue 3,TypeScript,22217,22217,2882,343,False,False,True,False,2019-12-14T06:44:59Z,2026-04-28T10:17:31Z,2026-04-28T10:17:28Z,main,vueuse,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,283
TypeScript,False,,,838212912,R_kgDOMfYdMA,chartdb,chartdb/chartdb,https://github.com/chartdb/chartdb,Database diagrams editor that allows you to visualize and design your DB with a single query.,TypeScript,22077,22077,1376,153,False,False,True,False,2024-08-05T07:19:19Z,2026-04-28T16:17:38Z,2026-04-15T00:48:22Z,main,chartdb,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,284
TypeScript,False,,,368917877,MDEwOlJlcG9zaXRvcnkzNjg5MTc4Nzc=,qwik,QwikDev/qwik,https://github.com/QwikDev/qwik,"Instant-loading web apps, without effort",TypeScript,21995,21995,1384,119,False,False,True,False,2021-05-19T15:33:32Z,2026-04-28T13:41:47Z,2026-04-28T19:04:33Z,main,QwikDev,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,286
TypeScript,False,,,573661753,R_kgDOIjFiOQ,activepieces,activepieces/activepieces,https://github.com/activepieces/activepieces,AI Agents & MCPs & AI Workflow Automation • (~400 MCP servers for AI agents) • AI Automation / AI Agent with MCPs • AI Workflows & AI Agents • MCPs for AI Agents,TypeScript,21961,21961,3607,467,False,False,True,False,2022-12-03T02:52:46Z,2026-04-28T18:48:03Z,2026-04-28T19:06:11Z,main,activepieces,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,287
TypeScript,False,,,26682105,MDEwOlJlcG9zaXRvcnkyNjY4MjEwNQ==,darkreader,darkreader/darkreader,https://github.com/darkreader/darkreader,Dark Reader Chrome and Firefox extension,TypeScript,21934,21934,2700,1432,False,False,True,False,2014-11-15T14:22:52Z,2026-04-28T11:41:22Z,2026-04-28T11:46:35Z,main,darkreader,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,288
TypeScript,False,,,331603334,MDEwOlJlcG9zaXRvcnkzMzE2MDMzMzQ=,qwerty-learner,RealKai42/qwerty-learner,https://github.com/RealKai42/qwerty-learner,为键盘工作者设计的单词记忆与英语肌肉记忆锻炼软件 / Words learning and English muscle memory training software designed for keyboard workers,TypeScript,21915,21915,2442,277,False,False,True,False,2021-01-21T11:14:16Z,2026-04-28T17:28:00Z,2026-03-09T11:14:37Z,master,RealKai42,User,GPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,289
TypeScript,False,,,1004995740,R_kgDOO-cEnA,opcode,winfunc/opcode,https://github.com/winfunc/opcode,"A powerful GUI app and Toolkit for Claude Code - Create custom agents, manage interactive Claude Code sessions, run secure background agents, and more.",TypeScript,21692,21692,1679,330,False,False,True,False,2025-06-19T13:53:26Z,2026-04-28T17:29:19Z,2025-10-16T12:05:56Z,main,winfunc,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,290
TypeScript,False,,,71939872,MDEwOlJlcG9zaXRvcnk3MTkzOTg3Mg==,blueprint,palantir/blueprint,https://github.com/palantir/blueprint,A React-based UI toolkit for the web,TypeScript,21682,21682,2288,968,False,False,True,False,2016-10-25T21:17:50Z,2026-04-28T16:38:04Z,2026-04-28T19:06:01Z,develop,palantir,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,291
TypeScript,False,,,25427817,MDEwOlJlcG9zaXRvcnkyNTQyNzgxNw==,react-dnd,react-dnd/react-dnd,https://github.com/react-dnd/react-dnd,Drag and Drop for React,TypeScript,21635,21635,2001,474,False,False,True,False,2014-10-19T13:29:28Z,2026-04-28T10:46:31Z,2025-07-06T10:22:50Z,main,react-dnd,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,292
TypeScript,False,,,1076426995,R_kgDOQCj48w,dexter,virattt/dexter,https://github.com/virattt/dexter,An autonomous agent for deep financial research,TypeScript,21545,21545,2601,77,False,False,True,False,2025-10-14T21:02:00Z,2026-04-28T14:39:05Z,2026-04-27T13:18:18Z,main,virattt,User,,data\raw\candidate_repos\typescript_candidates_raw.json,293
TypeScript,False,,,95797174,MDEwOlJlcG9zaXRvcnk5NTc5NzE3NA==,lit,lit/lit,https://github.com/lit/lit,"Lit is a simple library for building fast, lightweight web components.",TypeScript,21523,21523,1067,699,False,False,True,False,2017-06-29T16:27:16Z,2026-04-28T15:13:51Z,2026-04-28T04:28:09Z,main,lit,Organization,BSD-3-Clause,data\raw\candidate_repos\typescript_candidates_raw.json,294
TypeScript,False,,,10114077,MDEwOlJlcG9zaXRvcnkxMDExNDA3Nw==,Inquirer.js,SBoudrias/Inquirer.js,https://github.com/SBoudrias/Inquirer.js,A collection of common interactive command line user interfaces.,TypeScript,21519,21519,1352,18,False,False,True,False,2013-05-17T01:41:36Z,2026-04-27T11:46:44Z,2026-04-23T05:51:20Z,main,SBoudrias,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,295
TypeScript,False,,,32623292,MDEwOlJlcG9zaXRvcnkzMjYyMzI5Mg==,typescript-book,basarat/typescript-book,https://github.com/basarat/typescript-book,:books: The definitive guide to TypeScript and possibly the best TypeScript book :book:. Free and Open Source 🌹,TypeScript,21510,21510,2611,150,False,False,True,False,2015-03-21T07:01:38Z,2026-04-23T23:06:38Z,2024-06-29T11:46:59Z,master,basarat,User,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,296
TypeScript,False,,,83050680,MDEwOlJlcG9zaXRvcnk4MzA1MDY4MA==,theia,eclipse-theia/theia,https://github.com/eclipse-theia/theia,Eclipse Theia is a cloud & desktop IDE framework implemented in TypeScript.,TypeScript,21485,21485,2817,1470,False,False,True,False,2017-02-24T14:42:05Z,2026-04-28T16:34:43Z,2026-04-28T18:57:00Z,master,eclipse-theia,Organization,EPL-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,297
TypeScript,False,,,7530570,MDEwOlJlcG9zaXRvcnk3NTMwNTcw,appium,appium/appium,https://github.com/appium/appium,"Cross-platform automation framework for all kinds of apps, built on top of the W3C WebDriver protocol",TypeScript,21466,21466,6278,86,False,False,True,False,2013-01-09T22:49:50Z,2026-04-28T18:05:14Z,2026-04-28T18:34:43Z,master,appium,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,298
TypeScript,False,,,58559694,MDEwOlJlcG9zaXRvcnk1ODU1OTY5NA==,desktop,desktop/desktop,https://github.com/desktop/desktop,Focus on what matters instead of fighting with Git.,TypeScript,21411,21411,10265,1000,False,False,True,False,2016-05-11T15:59:00Z,2026-04-28T18:41:02Z,2026-04-28T09:31:25Z,development,desktop,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,299
TypeScript,False,,,76734068,MDEwOlJlcG9zaXRvcnk3NjczNDA2OA==,renovate,renovatebot/renovate,https://github.com/renovatebot/renovate,Home of the Renovate CLI: Cross-platform Dependency Automation by Mend.io,TypeScript,21402,21402,3038,1100,False,False,True,False,2016-12-17T16:21:21Z,2026-04-28T18:23:41Z,2026-04-28T17:07:34Z,main,renovatebot,Organization,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,300
TypeScript,True,awesome,topics,123631418,MDEwOlJlcG9zaXRvcnkxMjM2MzE0MTg=,personal-security-checklist,Lissy93/personal-security-checklist,https://github.com/Lissy93/personal-security-checklist,🔒 A compiled checklist of 300+ tips for protecting digital security and privacy in 2026,TypeScript,21290,21290,1438,58,False,False,True,False,2018-03-02T21:12:37Z,2026-04-28T18:32:45Z,2026-02-28T16:37:20Z,master,Lissy93,User,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,301
TypeScript,False,,,851321035,R_kgDOMr4gyw,react-scan,aidenybai/react-scan,https://github.com/aidenybai/react-scan,Scan for React performance issues and eliminate slow renders in your app,TypeScript,21180,21180,359,61,False,False,True,False,2024-09-02T21:52:12Z,2026-04-28T19:01:55Z,2026-03-07T06:31:17Z,main,aidenybai,User,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,302
TypeScript,False,,,560299175,R_kgDOIWV8pw,teable,teableio/teable,https://github.com/teableio/teable,✨ The Next Gen Airtable Alternative: No-Code Postgres,TypeScript,21178,21178,1258,174,False,False,True,False,2022-11-01T07:02:49Z,2026-04-28T18:11:44Z,2026-04-28T14:21:21Z,develop,teableio,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,303
TypeScript,False,,,286867459,MDEwOlJlcG9zaXRvcnkyODY4Njc0NTk=,jotai,pmndrs/jotai,https://github.com/pmndrs/jotai,👻 Primitive and flexible state management for React,TypeScript,21135,21135,709,10,False,False,True,False,2020-08-11T23:15:36Z,2026-04-28T14:33:47Z,2026-04-23T00:36:41Z,main,pmndrs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,304
TypeScript,False,,,7833168,MDEwOlJlcG9zaXRvcnk3ODMzMTY4,kibana,elastic/kibana,https://github.com/elastic/kibana,Your window into all of your data,TypeScript,21060,21060,8569,14248,False,False,True,False,2013-01-26T04:00:59Z,2026-04-28T18:39:20Z,2026-04-28T19:08:21Z,main,elastic,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,305
TypeScript,False,,,85095608,MDEwOlJlcG9zaXRvcnk4NTA5NTYwOA==,visx,airbnb/visx,https://github.com/airbnb/visx,🐯 visx | visualization components,TypeScript,20765,20765,759,145,False,False,True,False,2017-03-15T16:25:41Z,2026-04-28T18:06:28Z,2026-04-14T16:31:51Z,master,airbnb,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,306
TypeScript,False,,,1040906383,R_kgDOPgr4jw,agents.md,agentsmd/agents.md,https://github.com/agentsmd/agents.md,"AGENTS.md — a simple, open format for guiding coding agents",TypeScript,20741,20741,1520,135,False,False,True,False,2025-08-19T17:22:54Z,2026-04-28T18:50:28Z,2026-03-12T14:26:14Z,main,agentsmd,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,307
TypeScript,False,,,633927609,R_kgDOJcj3uQ,promptfoo,promptfoo/promptfoo,https://github.com/promptfoo/promptfoo,"Test your prompts, agents, and RAGs. Red teaming/pentesting/vulnerability scanning for AI. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration.  Used by OpenAI and Anthropic.",TypeScript,20673,20673,1792,261,False,False,True,False,2023-04-28T15:48:49Z,2026-04-28T18:41:01Z,2026-04-28T18:28:56Z,main,promptfoo,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,308
TypeScript,False,,,1008726722,R_kgDOPB_ywg,coze-studio,coze-dev/coze-studio,https://github.com/coze-dev/coze-studio,"An AI agent development platform with all-in-one visual tools, simplifying agent creation, debugging, and deployment like never before. Coze your way to AI Agent creation.",TypeScript,20642,20642,2991,499,False,False,True,False,2025-06-26T02:19:21Z,2026-04-28T13:41:24Z,2026-04-20T09:20:44Z,main,coze-dev,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,309
TypeScript,True,boilerplate,topics,286047827,MDEwOlJlcG9zaXRvcnkyODYwNDc4Mjc=,deskreen,pavlobu/deskreen,https://github.com/pavlobu/deskreen,Deskreen turns any device with a web browser into a secondary screen for your computer. ⭐️ Star to support our work!,TypeScript,20570,20570,1140,20,False,False,True,False,2020-08-08T13:24:18Z,2026-04-28T17:13:38Z,2026-02-08T19:01:48Z,master,pavlobu,User,AGPL-3.0,data\raw\candidate_repos\typescript_candidates_raw.json,310
TypeScript,False,,,863835427,R_kgDOM30VIw,pangolin,fosrl/pangolin,https://github.com/fosrl/pangolin,Identity-aware VPN and tunneled reverse proxy for remote access.,TypeScript,20461,20461,659,88,False,False,True,False,2024-09-27T02:16:47Z,2026-04-28T18:17:04Z,2026-04-28T16:57:49Z,main,fosrl,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,311
TypeScript,False,,,381979,MDEwOlJlcG9zaXRvcnkzODE5Nzk=,fullcalendar,fullcalendar/fullcalendar,https://github.com/fullcalendar/fullcalendar,Full-sized drag & drop event calendar in JavaScript,TypeScript,20446,20446,3711,1112,False,False,True,False,2009-11-22T23:16:51Z,2026-04-28T08:00:33Z,2025-12-23T00:21:28Z,main,fullcalendar,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,312
TypeScript,False,,,56315715,MDEwOlJlcG9zaXRvcnk1NjMxNTcxNQ==,NativeBase,GeekyAnts/NativeBase,https://github.com/GeekyAnts/NativeBase,"Mobile-first, accessible components for React Native & Web to build consistent UI across Android, iOS and Web.",TypeScript,20395,20395,2405,379,False,False,True,False,2016-04-15T11:37:23Z,2026-04-28T01:53:52Z,2026-01-31T17:46:33Z,master,GeekyAnts,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,313
TypeScript,False,,,18068542,MDEwOlJlcG9zaXRvcnkxODA2ODU0Mg==,xterm.js,xtermjs/xterm.js,https://github.com/xtermjs/xterm.js,A terminal for the web,TypeScript,20393,20393,1870,162,False,False,True,False,2014-03-24T16:04:04Z,2026-04-28T15:27:54Z,2026-04-28T18:42:44Z,master,xtermjs,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,314
