repository_full_name,language_group,target_language_share,default_branch_commit_count_in_window,closed_issue_count_in_window,quality_screen_pass,language_threshold_pass,commit_threshold_pass,closed_issue_threshold_pass,pre_sampling_eligible,pre_sampling_exclusion_reasons,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,target_language,language_stats,target_language_bytes,total_language_bytes,language_threshold,closed_issue_count_available,enrichment_status,enrichment_failure_reason,pre_sampling_screen_input_file,pre_sampling_screen_input_record_index
marmelab/react-admin,TypeScript,0.9797152919086317,5513,408,True,True,True,True,True,,False,,,63226588,MDEwOlJlcG9zaXRvcnk2MzIyNjU4OA==,react-admin,marmelab/react-admin,https://github.com/marmelab/react-admin,"A frontend Framework for single-page applications on top of REST/GraphQL APIs, using TypeScript, React and Material Design",TypeScript,26663,26663,5453,72,False,False,True,False,2016-07-13T07:58:54Z,2026-04-28T14:50:11Z,2026-04-21T22:34:48Z,master,marmelab,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,211,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,cypress;cypress/cypress.config.js;cypress/e2e;cypress/e2e/auth.cy.js;cypress/e2e/create.cy.js;cypress/e2e/custom-forms.cy.js;cypress/e2e/customPages.cy.js;cypress/e2e/edit.cy.js;cypress/e2e/list.cy.js;cypress/e2e/mobile.cy.js,.github/workflows/codeql-analysis.yml;.github/workflows/deploy-doc-headless.yml;.github/workflows/test.yml,.github/CODE_OF_CONDUCT.md;.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Custom.md;.github/ISSUE_TEMPLATE/Feature_request.md;.github/pull_request_template.md;docs/Contributing.md,False,3419,data\raw\repo_metadata\marmelab_react_admin_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,208,TypeScript,"{""Astro"":1534,""CSS"":3147,""HTML"":4756,""JavaScript"":108004,""MDX"":2528,""Makefile"":6376,""Shell"":12130,""TypeScript"":6688096}",6688096,6826571,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,576
oldj/SwitchHosts,TypeScript,0.8230009541667865,77,16,True,True,True,True,True,,False,,,2312977,MDEwOlJlcG9zaXRvcnkyMzEyOTc3,SwitchHosts,oldj/SwitchHosts,https://github.com/oldj/SwitchHosts,Switch hosts quickly!,TypeScript,26547,26547,2632,409,False,False,True,False,2011-09-02T09:38:09Z,2026-04-28T16:17:17Z,2026-04-27T15:28:26Z,master,oldj,User,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,213,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,False,False,src/renderer/components/Editor/hosts_highlight.test.ts;test;test/_base.ts;test/common;test/common/hostsFn.test.ts;test/common/mock;test/common/mock/normalize.001.input.hosts;test/common/mock/normalize.001.output.hosts;test/common/newlines.test.ts;test/common/normalize.test.ts,,,False,329,data\raw\repo_metadata\oldj_switchhosts_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,210,TypeScript,"{""HTML"":268,""JavaScript"":59243,""SCSS"":20440,""TypeScript"":371752}",371752,451703,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,578
Infisical/infisical,TypeScript,0.9919991331788445,13667,425,True,True,True,True,True,,False,,,521655652,R_kgDOHxfVZA,infisical,Infisical/infisical,https://github.com/Infisical/infisical,"Infisical is the open-source platform for secrets, certificates, and privileged access management.",TypeScript,26322,26322,1843,572,False,False,True,False,2022-08-05T13:50:00Z,2026-04-28T17:47:11Z,2026-04-28T18:55:21Z,main,Infisical,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,214,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.env.test.example;backend/e2e-test/routes/v1/auth-invite.spec.ts;backend/e2e-test/routes/v1/auth-token.spec.ts;backend/e2e-test/routes/v1/identity.spec.ts;backend/e2e-test/routes/v1/login.spec.ts;backend/e2e-test/routes/v1/org.spec.ts;backend/e2e-test/routes/v1/project-env.spec.ts;backend/e2e-test/routes/v1/secret-approval-policy.spec.ts;backend/e2e-test/routes/v1/secret-folder.spec.ts;backend/e2e-test/routes/v1/secret-import.spec.ts,.github/workflows/be-test-report.yml;.github/workflows/build-binaries.yml;.github/workflows/build-patroni-docker-img.yml;.github/workflows/check-api-for-breaking-changes.yml;.github/workflows/check-be-ts-and-lint.yml;.github/workflows/check-fe-ts-and-lint.yml;.github/workflows/check-migration-file-edited.yml;.github/workflows/check-non-re2-regex.yml;.github/workflows/generate-release-changelog.yml;.github/workflows/helm-release-infisical-core.yml,.github/ISSUE_TEMPLATE/1.bug_report.md;.github/ISSUE_TEMPLATE/2.doc_bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md;docs/CONTRIBUTING.MD,False,13166,data\raw\repo_metadata\infisical_infisical_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,211,TypeScript,"{""CSS"":16274,""Dockerfile"":3274,""Gherkin"":93918,""Go Template"":5911,""HTML"":5558,""JavaScript"":17806,""MDX"":13397,""Makefile"":727,""Nix"":488,""Python"":74351,""Shell"":9313,""TypeScript"":29882844}",29882844,30123861,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,579
langfuse/langfuse,TypeScript,0.9879408776491155,5062,1767,True,True,True,True,True,,False,,,642497346,R_kgDOJku7Qg,langfuse,langfuse/langfuse,https://github.com/langfuse/langfuse,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 ",TypeScript,26260,26260,2657,582,False,False,True,False,2023-05-18T17:47:09Z,2026-04-28T18:43:29Z,2026-04-28T14:46:45Z,main,langfuse,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,215,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,.env.test.example;scripts/codex/setup.test.sh;specs;specs/lfe-8485-project-level-default-saved-views.md;web/src/__e2e__/auth.spec.ts;web/src/__e2e__/create-project.spec.ts;web/src/__tests__;web/src/__tests__/after-teardown.ts;web/src/__tests__/aggregateScores.clienttest.ts;web/src/__tests__/buildStepData.clienttest.ts,.github/workflows/_deploy_ecs_service.yml;.github/workflows/ci.yml.template;.github/workflows/cla-assistant.yml;.github/workflows/claude-review-maintainer-prs.yml;.github/workflows/codeql.yml;.github/workflows/codespell.yml;.github/workflows/dependabot-rebase-stale.yml;.github/workflows/deploy.yml;.github/workflows/licencecheck.yml;.github/workflows/pipeline.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md,False,4243,data\raw\repo_metadata\langfuse_langfuse_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,212,TypeScript,"{""CSS"":11619,""Dockerfile"":12257,""JavaScript"":107381,""PLpgSQL"":6429,""Shell"":71724,""TypeScript"":17155867}",17155867,17365277,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,580
actualbudget/actual,TypeScript,0.9101454264256557,2600,1833,True,True,True,True,True,,False,,,486815039,R_kgDOHQQ1Pw,actual,actualbudget/actual,https://github.com/actualbudget/actual,A local-first personal finance app,TypeScript,26119,26119,2370,233,False,False,True,False,2022-04-29T02:41:34Z,2026-04-28T19:01:59Z,2026-04-28T11:01:34Z,master,actualbudget,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,216,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,bin/__tests__;bin/__tests__/validate-publish-imports.test.ts;packages/api/__snapshots__/methods.test.ts.snap;packages/api/methods.test.ts;packages/ci-actions/src/versions/get-next-package-version.test.ts;packages/cli/src/cache.test.ts;packages/cli/src/commands/accounts.test.ts;packages/cli/src/commands/query.test.ts;packages/cli/src/commands/sync.test.ts;packages/cli/src/config.test.ts,.github/workflows/ai-generated-release-notes.yml;.github/workflows/autofix.yml;.github/workflows/build.yml;.github/workflows/check.yml;.github/workflows/codeql.yml;.github/workflows/count-points.yml;.github/workflows/cut-release-branch.yml;.github/workflows/docker-edge.yml;.github/workflows/docker-release.yml;.github/workflows/docs-spelling.yml,.github/ISSUE_TEMPLATE/bug-report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/documentation.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,False,4011,data\raw\repo_metadata\actualbudget_actual_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,213,TypeScript,"{""CSS"":7148,""Dockerfile"":6525,""HTML"":6697,""JavaScript"":620447,""MDX"":1346,""PEG.js"":6253,""SCSS"":504,""Shell"":7826,""TypeScript"":6652242}",6652242,7308988,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,581
firecrawl/open-lovable,TypeScript,0.949265007176751,59,22,True,True,True,True,True,,False,,,1034478597,R_kgDOPajkBQ,open-lovable,firecrawl/open-lovable,https://github.com/firecrawl/open-lovable,🔥 Clone and recreate any website as a modern React app in seconds,TypeScript,26070,26070,4992,132,False,False,True,False,2025-08-08T13:04:02Z,2026-04-28T18:39:33Z,2025-11-19T15:29:48Z,main,firecrawl,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,218,screened,final_sample_only,3,3,,True,True,True,False,2025-01-01,5,False,False,False,,,,False,487,data\raw\repo_metadata\firecrawl_open_lovable_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,215,TypeScript,"{""CSS"":46781,""JavaScript"":17232,""TypeScript"":1197700}",1197700,1261713,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,583
OI-wiki/OI-wiki,TypeScript,1.0,859,270,True,True,True,True,True,,False,,,140516736,MDEwOlJlcG9zaXRvcnkxNDA1MTY3MzY=,OI-wiki,OI-wiki/OI-wiki,https://github.com/OI-wiki/OI-wiki,:star2: Wiki of OI / ICPC for everyone. （某大型游戏线上攻略，内含炫酷算术魔法）,TypeScript,25920,25920,4628,131,False,False,True,False,2018-07-11T03:28:14Z,2026-04-28T12:36:15Z,2026-04-28T16:35:58Z,master,OI-wiki,Organization,,data\raw\candidate_repos\typescript_candidates_raw.json,219,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,test;test/__init__.py;test/linter;test/linter/__init__.py;test/linter/test_decorators.py;test/linter/test_postprocess.py;test/linter/test_preprocess.py;test/linter/test_skipblocks.py;test/linter/test_utils.py;test/test_linter_patch.py,.github/workflows/Gitee.yml;.github/workflows/build-authors-cache.yml;.github/workflows/build-pdf-typst.yml;.github/workflows/build-pdf.yml;.github/workflows/build.yml;.github/workflows/celebration.yml;.github/workflows/check-characters.yml;.github/workflows/check-format.yml;.github/workflows/check-scripts.yml;.github/workflows/incrementally-build-pdf.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/content-bug.yml;.github/ISSUE_TEMPLATE/content-request.yml;.github/ISSUE_TEMPLATE/feature-request.yml;.github/ISSUE_TEMPLATE/request-for-comment.yml;.github/pull_request_template.md;CODE_OF_CONDUCT.md,False,3201,data\raw\repo_metadata\oi_wiki_oi_wiki_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,216,TypeScript,"{""TypeScript"":43637}",43637,43637,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,584
GrapesJS/grapesjs,TypeScript,0.9099767478444211,431,154,True,True,True,True,True,,True,template,topics,50146229,MDEwOlJlcG9zaXRvcnk1MDE0NjIyOQ==,grapesjs,GrapesJS/grapesjs,https://github.com/GrapesJS/grapesjs,Free and Open source Web Builder Framework. Next generation tool for building templates without coding,TypeScript,25749,25749,4593,37,False,False,True,False,2016-01-22T00:23:19Z,2026-04-28T18:02:06Z,2026-04-28T10:28:57Z,dev,GrapesJS,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,222,screened,final_sample_only,3,3,,False,True,True,True,2025-01-01,5,True,True,True,packages/cli/test;packages/cli/test/utils.spec.ts;packages/core/test;packages/core/test/common.ts;packages/core/test/setup.js;packages/core/test/specs;packages/core/test/specs/asset_manager;packages/core/test/specs/asset_manager/index.ts;packages/core/test/specs/asset_manager/model;packages/core/test/specs/asset_manager/model/Asset.ts,.github/workflows/publish-cli.yml;.github/workflows/publish-core-latest.yml;.github/workflows/publish-core-rc.yml;.github/workflows/publish-docs.yml;.github/workflows/publish.yml;.github/workflows/quality.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/1.bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,876,data\raw\repo_metadata\grapesjs_grapesjs_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,218,TypeScript,"{""HTML"":5780,""JavaScript"":152072,""SCSS"":72199,""TypeScript"":2325411}",2325411,2555462,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,586
Redocly/redoc,TypeScript,0.978475833033117,68,75,True,True,True,True,True,,False,,,45250726,MDEwOlJlcG9zaXRvcnk0NTI1MDcyNg==,redoc,Redocly/redoc,https://github.com/Redocly/redoc,📘  OpenAPI/Swagger-generated API Reference Documentation,TypeScript,25663,25663,2394,436,False,False,True,False,2015-10-30T12:53:02Z,2026-04-28T18:01:18Z,2026-02-07T06:18:05Z,main,Redocly,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,223,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,e2e;e2e/e2e.html;e2e/index.html;e2e/integration;e2e/integration/menu.e2e.ts;e2e/integration/misc.e2e.ts;e2e/integration/search.e2e.ts;e2e/integration/standalone.e2e.ts;e2e/integration/urls.e2e.ts;e2e/plugins,.github/workflows/docs-tests.yaml;.github/workflows/e2e-tests.yml;.github/workflows/main.yml;.github/workflows/publish.yml;.github/workflows/unit-tests.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/pull_request_template.md,False,393,data\raw\repo_metadata\redocly_redoc_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,219,TypeScript,"{""Dockerfile"":1731,""HTML"":1974,""JavaScript"":5788,""Shell"":2516,""TypeScript"":545922}",545922,557931,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,587
onlook-dev/onlook,TypeScript,0.9923071388189341,1634,636,True,True,True,True,True,,False,,,820087727,R_kgDOMOGLrw,onlook,onlook-dev/onlook,https://github.com/onlook-dev/onlook,"The Cursor for Designers • An Open-Source AI-First Design tool • Visually build, style, and edit your React App with AI",TypeScript,25643,25643,1968,360,False,False,True,False,2024-06-25T19:16:02Z,2026-04-28T17:18:47Z,2026-03-27T18:58:36Z,main,onlook-dev,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,224,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/web/client/src/app/project/[id]/_components/left-panel/design-panel/image-tab/utils/image-references.test.ts;apps/web/client/src/utils/git/index.test.ts;apps/web/client/test;apps/web/client/test/cache;apps/web/client/test/cache/file-cache.test.ts;apps/web/client/test/cache/unified-cache.test.ts;apps/web/client/test/frame;apps/web/client/test/frame/navigation.test.ts;apps/web/client/test/messages.test.ts;apps/web/client/test/pages,.github/workflows/chromatic.yml;.github/workflows/ci.yml;.github/workflows/supabase-push-staging.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/ISSUE_TEMPLATE/help_wanted.md;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;SECURITY.md,False,2220,data\raw\repo_metadata\onlook_dev_onlook_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,220,TypeScript,"{""CSS"":20937,""Dockerfile"":1217,""HTML"":91,""JavaScript"":17076,""PLpgSQL"":13067,""TypeScript"":6757562}",6757562,6809950,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,588
NativeScript/NativeScript,TypeScript,0.8678017246931897,347,85,True,True,True,True,True,,False,,,31492490,MDEwOlJlcG9zaXRvcnkzMTQ5MjQ5MA==,NativeScript,NativeScript/NativeScript,https://github.com/NativeScript/NativeScript,"⚡ Write Native with TypeScript ✨ Best of all worlds (TypeScript, Swift, Objective C, Kotlin, Java, Dart). Use what you love ❤️ Angular, React, Solid, Svelte, Vue with: iOS (UIKit, SwiftUI), Android (View, Jetpack Compose), Flutter and you name it compatible.",TypeScript,25504,25504,1730,834,False,False,True,False,2015-03-01T09:47:08Z,2026-04-28T10:29:25Z,2026-04-28T18:52:57Z,main,NativeScript,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,227,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,apps/ui/e2e;apps/ui/e2e/helpers;apps/ui/e2e/helpers/image-helper.ts;apps/ui/e2e/helpers/navigation-helper.ts;apps/ui/e2e/page-object-base-model.ts;apps/ui/e2e/scripts;apps/ui/e2e/scripts/sparse-checkout.sh;apps/ui/e2e/setup.ts;apps/ui/e2e/suites;apps/ui/e2e/suites/action-bar,.github/workflows/apps_automated_android.yml;.github/workflows/apps_automated_ios.yml;.github/workflows/dependency-review.yml;.github/workflows/npm_release_tns_core.yml;.github/workflows/npm_release_types.yml;.github/workflows/npm_release_webpack.yml;.github/workflows/ossf-scorecard.yml;.github/workflows/secure_nx_release.yml,.github/ISSUE_TEMPLATE/bug_report.yaml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yaml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;tools/notes/CODE_OF_CONDUCT.md;tools/notes/CONTRIBUTING.md,False,3257,data\raw\repo_metadata\nativescript_nativescript_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,223,TypeScript,"{""CSS"":39021,""HTML"":1303,""Java"":554812,""JavaScript"":71273,""Kotlin"":12536,""Objective-C"":122990,""Ruby"":293,""SCSS"":65,""Shell"":21646,""Swift"":7303,""TypeScript"":5456601}",5456601,6287843,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,591
BabylonJS/Babylon.js,TypeScript,0.8718141718975436,4221,280,True,True,True,True,True,,False,,,11007313,MDEwOlJlcG9zaXRvcnkxMTAwNzMxMw==,Babylon.js,BabylonJS/Babylon.js,https://github.com/BabylonJS/Babylon.js,"Babylon.js is a powerful, beautiful, simple, and open game and rendering engine packed into a friendly JavaScript framework.",TypeScript,25433,25433,3630,28,False,False,True,False,2013-06-27T20:40:42Z,2026-04-28T16:48:44Z,2026-04-28T16:48:39Z,master,BabylonJS,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,229,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/dev/addons/test;packages/dev/addons/test/unit;packages/dev/addons/test/unit/atmosphere;packages/dev/addons/test/unit/atmosphere/sampling.test.ts;packages/dev/core/test;packages/dev/core/test/unit;packages/dev/core/test/unit/Animations;packages/dev/core/test/unit/Animations/babylon.animation.test.ts;packages/dev/core/test/unit/Animations/babylon.animationGroup.test.ts;packages/dev/core/test/unit/Animations/babylon.runtimeAnimation.test.ts,.github/workflows/code-simplifier.lock.yml;.github/workflows/code-simplifier.md;.github/workflows/copilot-setup-steps.yml;.github/workflows/stale.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;CODE_OF_CONDUCT.md;contributing.md,False,8059,data\raw\repo_metadata\babylonjs_babylon_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,225,TypeScript,"{""Batchfile"":12,""FLUX"":13988,""GLSL"":7341,""HLSL"":2331374,""HTML"":90298,""JavaScript"":1389810,""Roff"":276786,""SCSS"":580295,""TypeScript"":31896855}",31896855,36586759,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,593
homebridge/homebridge,TypeScript,0.9969731886425783,60,262,True,True,True,True,True,,False,,,27388642,MDEwOlJlcG9zaXRvcnkyNzM4ODY0Mg==,homebridge,homebridge/homebridge,https://github.com/homebridge/homebridge,HomeKit support for the impatient.,TypeScript,25272,25272,2011,15,False,False,True,False,2014-12-01T16:37:39Z,2026-04-28T10:46:32Z,2026-04-26T22:04:18Z,latest,homebridge,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,230,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,False,src/api.spec.ts;src/logger.spec.ts;src/platformAccessory.spec.ts;src/pluginManager.spec.ts;src/server.spec.ts;src/user.spec.ts;src/util/mac.spec.ts;src/version.spec.ts,.github/workflows/build.yml;.github/workflows/codeql-analysis.yml;.github/workflows/labeler.yml;.github/workflows/release-drafter.yml;.github/workflows/release.yml;.github/workflows/stale.yml;.github/workflows/wiki-change-notification.yml,,False,106,data\raw\repo_metadata\homebridge_homebridge_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,226,TypeScript,"{""JavaScript"":528,""TypeScript"":173913}",173913,174441,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,594
withfig/autocomplete,TypeScript,0.9999908903224606,322,14,True,True,True,True,True,,False,,,299482335,MDEwOlJlcG9zaXRvcnkyOTk0ODIzMzU=,autocomplete,withfig/autocomplete,https://github.com/withfig/autocomplete,IDE-style autocomplete for your existing terminal & shell,TypeScript,25146,25146,5480,193,False,False,True,False,2020-09-29T02:21:06Z,2026-04-28T18:46:43Z,2025-05-05T17:15:31Z,master,withfig,Organization,MIT,data\raw\candidate_repos\typescript_candidates_raw.json,231,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.github/workflows/build.yml;.github/workflows/danger.yml;.github/workflows/lint.yml;.github/workflows/typecheck.yml;.github/workflows/verify-cla.yml,.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/main_issue_template.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,1597,data\raw\repo_metadata\withfig_autocomplete_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,227,TypeScript,"{""Dockerfile"":814,""JavaScript"":64,""Shell"":58,""TypeScript"":102746938}",102746938,102747874,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,595
neoclide/coc.nvim,TypeScript,0.8855112825039593,613,279,True,True,True,True,True,,False,,,131770422,MDEwOlJlcG9zaXRvcnkxMzE3NzA0MjI=,coc.nvim,neoclide/coc.nvim,https://github.com/neoclide/coc.nvim,"Nodejs extension host for vim & neovim, load extensions like VSCode and host language servers.",TypeScript,25145,25145,961,44,False,False,True,False,2018-05-01T22:39:02Z,2026-04-28T19:00:08Z,2026-04-28T08:52:04Z,master,neoclide,Organization,NOASSERTION,data\raw\candidate_repos\typescript_candidates_raw.json,232,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/__tests__;src/__tests__/autoload;src/__tests__/autoload/coc;src/__tests__/autoload/coc/source;src/__tests__/autoload/coc/source/email.vim;src/__tests__/autoload/coc/source/vim9.vim;src/__tests__/autoload/legacy.vim;src/__tests__/autoload/vim9.vim;src/__tests__/client;src/__tests__/client/configuration.test.ts,.github/workflows/ci.yml;.github/workflows/lint.yml;.github/workflows/release.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/feature_request.md;CONTRIBUTING.md,False,569,data\raw\repo_metadata\neoclide_coc_nvim_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,228,TypeScript,"{""JavaScript"":64322,""Lua"":33014,""Python"":30319,""Shell"":988,""TypeScript"":3820039,""Vim Script"":365254}",3820039,4313936,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,596
Crosstalk-Solutions/project-nomad,TypeScript,0.9238962505851737,89,5,True,True,True,True,True,,False,,,1007827531,R_kgDOPBI6Sw,project-nomad,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,"Project N.O.M.A.D, is a self-contained, offline survival computer packed with critical tools, knowledge, and AI to keep you informed and empowered—anytime, anywhere.",TypeScript,25033,25033,2436,60,False,False,True,False,2025-06-24T15:35:01Z,2026-04-28T18:57:11Z,2026-04-28T05:26:46Z,main,Crosstalk-Solutions,Organization,Apache-2.0,data\raw\candidate_repos\typescript_candidates_raw.json,234,screened,final_sample_only,4,3,,True,True,True,True,2025-01-01,5,True,True,True,admin/tests;admin/tests/bootstrap.ts,.github/workflows/build-admin-on-pr.yml;.github/workflows/build-disk-collector.yml;.github/workflows/build-primary-image.yml;.github/workflows/build-sidecar-updater.yml;.github/workflows/release.yml;.github/workflows/validate-collection-urls.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,390,data\raw\repo_metadata\crosstalk_solutions_project_nomad_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\typescript_candidates_filtered.csv,230,TypeScript,"{""CSS"":4613,""Dockerfile"":2730,""Edge"":2705,""JavaScript"":994,""Shell"":75606,""TypeScript"":1051903}",1051903,1138551,0.7,True,enriched,,data\interim\enriched_candidates\candidate_enrichment_results.csv,598
